image_id,brightness,contrast
Buan_yulchon_20201021_1000_WED_15m_NH_highway_TW2_sunny_FHD_043,116.39987182617188,53.180328369140625
Jincheon_namioverpass_20201021_1400_WED_15m_NH_highway_OW2_sunny_FHD_108,135.02987670898438,50.535118103027344
Suwon_CH10_20201011_1957_SUN_9m_NH_highway_OW5_sunny_FHD_088,68.72345733642578,22.275035858154297
Suwon_CH05_20200720_1700_MON_9m_NH_highway_OW5_sunny_FHD_021,96.91695404052734,34.96407699584961
Busan_busanportbrdg4_20201029_1430_THU_8m_NH_highway_TW3_sunny_FHD_012,161.99351501464844,59.05690002441406
Hongcheon_gwanggyeog1brdg_20201019_1730_MON_15m_NH_highway_TW2_sunny_FHD_062,83.82728576660156,51.6321907043457
Suwon_CH07_20200720_1800_MON_9m_NH_highway_OW5_sunny_FHD_048,111.20579528808594,37.5880126953125
Gangneung_hyangho1brdg_20201021_1630_WED_15m_NH_highway_TW2_sunny_FHD_125,119.67466735839844,63.42896270751953
Chungju_chujeomtunnel(changwon)_20201020_1130_TUE_15m_RH_highway_OW2_sunny_FHD_123,111.96975708007812,59.65222930908203
Gangneung_nodong1brdg_20201020_1530_TUE_15m_NH_highway_TW2_sunny_FHD_006,119.96798706054688,49.771968841552734
Buan_daemog_20201020_1130_TUE_15m_NH_highway_TW2_sunny_FHD_074,115.44971466064453,42.7464599609375
Busan_busanportbrdg6_20201027_1500_TUE_8m_NH_highway_TW3_sunny_FHD_116,163.7030792236328,56.37080001831055
Gangneung_wichon2brdg_20201019_1730_MON_15m_NH_highway_TW2_sunny_FHD_106,138.26560974121094,51.11197280883789
Cheonan_seongnam2_20201020_1030_TUE_10m_RH_highway_TW3_sunny_FHD_082,116.4871597290039,45.924598693847656
Gangneung_wichon2brdg_20201020_1400_TUE_15m_NH_highway_TW2_sunny_FHD_033,117.37879180908203,57.0882682800293
Jincheon_namioverpass_20201020_0900_TUE_15m_NH_highway_OW2_fog_FHD_083,131.82669067382812,56.6389045715332
Jeonju_sangpyeongoverpass_20201020_1530_TUE_15m_NH_highway_TW2_sunny_FHD_017,104.03925323486328,63.40156173706055
Chungju_sangwoo1brdg_20201019_2030_MON_15m_NH_highway_TW2_sunny_HD_091,49.34248352050781,49.64677429199219
Suwon_CH07_20201012_1955_MON_9m_NH_highway_OW5_sunny_FHD_126,55.110469818115234,28.203054428100586
Jincheon_namioverpass_20201021_1900_WED_15m_NH_highway_OW2_sunny_FHD_037,112.91009521484375,52.78419494628906
Suwon_CH10_20201011_1957_SUN_9m_NH_highway_OW5_sunny_FHD_014,67.64593505859375,22.378923416137695
Gangneung_hyangho2brdg_20201020_1330_TUE_15m_NH_highway_TW2_sunny_FHD_110,116.18997955322266,64.38858795166016
Jeonju_jeongeub_20201020_1330_TUE_15m_NH_highway_TW2_sunny_FHD_003,119.4570541381836,68.35458374023438
Hongcheon_gwanggyeog1brdg_20201019_1730_MON_15m_NH_highway_TW2_sunny_FHD_021,87.63385772705078,52.5876579284668
Jeonju_sangpyeongoverpass_20201021_1430_WED_15m_NH_highway_TW2_sunny_FHD_056,113.39664459228516,43.059844970703125
Hongcheon_seomgangbrdg_20201020_0900_TUE_15m_NH_highway_TW2_sunny_FHD_113,123.99211120605469,84.8523941040039
Buan_yeji_20201021_1230_WED_15m_NH_highway_TW2_sunny_FHD_093,123.6456298828125,56.084861755371094
Busan_busanportbrdg2_20201028_1400_TUE_8m_NH_highway_TW3_sunny_FHD_061,173.1170196533203,50.00010681152344
Chungju_jogogli_20201020_1300_TUE_15m_RH_highway_TW2_sunny_FHD_008,124.531494140625,54.85398864746094
Chungju_jogogli_20201021_1700_WED_15m_NH_highway_TW2_sunny_FHD_121,138.71385192871094,42.7860221862793
Jeonju_jeongeub_20201021_1200_WED_15m_NH_highway_TW2_sunny_FHD_052,121.34920501708984,44.76853942871094
Cheonan_seongnam2_20201020_1030_TUE_10m_RH_highway_TW3_sunny_FHD_001,117.28707885742188,43.40409469604492
Gangneung_nodong1brdg_20201020_1030_TUE_15m_NH_highway_TW2_sunny_FHD_060,125.85417175292969,52.36176300048828
Suwon_CH08_20200720_1830_MON_9m_NH_highway_OW5_sunny_FHD_078,79.36795806884766,22.209043502807617
Jeonju_gudeog_20201021_1000_WED_15m_NH_highway_TW3_sunny_FHD_072,111.90010833740234,38.7134895324707
Suwon_CH02_20200721_1800_TUE_9m_RH_highway_TW5_sunny_FHD_105,106.8805160522461,33.009056091308594
Suwon_CH09_20201010_2022_SAT_9m_NH_highway_OW5_sunny_FHD_056,55.6001091003418,23.153377532958984
Suwon_CH01_20200722_1500_WED_9m_NH_highway_TW5_rainy_FHD_020,108.78089141845703,16.976045608520508
Chungju_danpyeong1brdg_20201021_1030_WED_15m_NH_highway_TW2_sunny_FHD_068,108.12115478515625,41.28501510620117
Jeonju_taeinshelter(seoul)_20201021_1300_WED_15m_NH_highway_TW2_sunny_FHD_094,107.60022735595703,44.307350158691406
Suwon_CH09_20201012_2140_MON_9m_NH_highway_OW5_sunny_FHD_029,48.84101867675781,18.23907470703125
Busan_busanportbrdg2_20201027_1630_TUE_8m_NH_highway_TW3_sunny_FHD_042,165.96685791015625,62.48511505126953
Suwon_CH02_20200721_1800_TUE_9m_RH_highway_TW5_sunny_FHD_003,121.34111785888672,42.50718307495117
Hongcheon_seomgangbrdg_20201020_0900_TUE_15m_NH_highway_TW2_sunny_FHD_032,121.42655181884766,84.67662048339844
Jincheon_namioverpass_20201019_1900_MON_15m_NH_highway_OW2_sunny_FHD_106,115.15904235839844,59.11226272583008
Jeonju_deungcheon_20201021_0800_WED_10m_NH_highway_TW2_sunny_FHD_121,111.90927124023438,52.15221405029297
Suwon_CH01_20201010_1930_SAT_9m_NH_highway_TW5_sunny_FHD_061,62.121726989746094,25.45290756225586
Busan_busanportbrdg4_20201119_1130_THU_8m_NH_highway_TW3_rainy_FHD_082,160.15713500976562,54.27804183959961
Suwon_CH08_20201011_2149_SUN_9m_NH_highway_OW5_sunny_FHD_063,69.4350357055664,22.04859733581543
Buan_daemog_20201020_1630_TUE_15m_NH_highway_TW2_sunny_FHD_091,100.82830047607422,69.45018768310547
Chungju_jogogli_20201020_1300_TUE_15m_RH_highway_TW2_sunny_FHD_119,124.65564727783203,55.91871643066406
Cheonan_sajeong_20201019_1730_MON_15m_NH_highway_TW3_sunny_FHD_087,121.06727600097656,52.24077224731445
Busan_busanportbrdg4_20201027_1530_TUE_8m_NH_highway_TW3_sunny_FHD_107,159.0322723388672,65.68248748779297
Gangneung_gangdong2brdg_20201021_1530_WED_15m_NH_highway_TW2_sunny_FHD_088,118.60983276367188,59.65346145629883
Jincheon_namioverpass_20201019_1900_MON_15m_NH_highway_OW2_sunny_FHD_090,107.92692565917969,58.302547454833984
Busan_busanportbrdg1_20201119_1230_THU_8m_NH_highway_TW2_rainy_FHD_019,165.27940368652344,64.7179183959961
Jeonju_gudeog_20201019_2000_MON_15m_NH_highway_TW3_sunny_FHD_038,95.71934509277344,46.669532775878906
Busan_busanportbrdg1_20201029_1330_THU_8m_NH_highway_TW2_sunny_FHD_003,168.00677490234375,48.707237243652344
Buan_yulchon_20201020_1600_TUE_15m_NH_highway_TW2_sunny_FHD_088,113.98883819580078,51.51786804199219
Busan_busanportbrdg3_20201028_1100_TUE_8m_NH_highway_TW3_sunny_FHD_005,164.16554260253906,58.73175811767578
Hongcheon_gwanggyeog1brdg_20201020_1630_TUE_15m_NH_highway_TW2_sunny_FHD_067,98.70491790771484,56.5361442565918
Buan_jongsin_20201020_1130_TUE_15m_NH_highway_TW2_sunny_FHD_060,121.04375457763672,30.308034896850586
Jeonju_jeongeub_20201020_1330_TUE_15m_NH_highway_TW2_sunny_FHD_032,117.6661376953125,70.40119934082031
Jeonju_gudeog_20201020_1000_TUE_15m_NH_highway_TW3_sunny_FHD_112,123.05035400390625,38.11363983154297
Hongcheon_wonchang4brdg_20201021_1000_WED_15m_NH_highway_OW2_sunny_FHD_126,95.93462371826172,58.71573257446289
Suwon_CH09_20200722_1600_WED_9m_NH_highway_OW5_sunny_FHD_048,110.63685607910156,34.85446548461914
